origen,destino,tiempo
N130,N153,59
N130,N154,52
N130,N155,7
N130,N156,69
N130,N157,73
N130,N158,61
N130,N159,44
N130,N160,25
N130,N161,93
N130,N162,108
N130,N163,22
N130,N164,95
N130,N165,81
N130,N166,33
N130,N167,102
N130,N168,93
N130,N169,49
N130,N170,54
N130,N171,49
N130,N172,37
N130,N173,19
N130,N174,33
N130,N175,101
N130,N176,65
N130,N177,87
N130,N178,33
N130,N179,108
N130,N180,71
N130,N181,8
N130,N182,71
N130,N183,63
N130,N184,83
N130,N185,71
N130,N186,50
N130,N187,51
N130,N188,60
N130,N189,5
N130,N190,62
N130,N191,74
N130,N192,96
N130,N193,26
N130,N194,35
N130,N195,97
N130,N196,67
N130,N197,79
N130,N198,108
N130,N199,14
N130,N200,21
N131,N132,54
N131,N133,38
N131,N134,97
N131,N135,110
N131,N136,65
N131,N137,32
N131,N138,12
N131,N139,20
N131,N140,7
N131,N141,73
N131,N142,60
N131,N143,46
N131,N144,79
N131,N145,66
N131,N146,116
N131,N147,33
N131,N148,91
N131,N149,13
N131,N150,60
N131,N151,84
N131,N152,24
N131,N153,99
N131,N154,21
N131,N155,55
N131,N156,90
N131,N157,100
N131,N158,104
N131,N159,120
N131,N160,5
N131,N161,12
N131,N162,113
N131,N163,88
N131,N164,40
N131,N165,115
N131,N166,43
N131,N167,50
N131,N168,106
N131,N169,40
N131,N170,94
N131,N171,43
N131,N172,102
N131,N173,31
N131,N174,111
N131,N175,57
N131,N176,48
N131,N177,62
N131,N178,15
N131,N179,16
N131,N180,10
N131,N181,72
N131,N182,85
N131,N183,98
N131,N184,74
N131,N185,11
N131,N186,88
N131,N187,100
N131,N188,73
N131,N189,106
N131,N190,9
N131,N191,7
N131,N192,31
N131,N193,107
N131,N194,119
N131,N195,79
N131,N196,94
N131,N197,67
N131,N198,102
N131,N199,86
N131,N200,72
N132,N133,83
N132,N134,28
N132,N135,27
N132,N136,119
N132,N137,50
N132,N138,23
N132,N139,78
N132,N140,27
N132,N141,50
N132,N142,16
N132,N143,100
N132,N144,84
N132,N145,116
N132,N146,17
N132,N147,87
N132,N148,62
N132,N149,85
N132,N150,80
N132,N151,14
N132,N152,93
N132,N153,35
N132,N154,19
N132,N155,16
N132,N156,102
N132,N157,74
N132,N158,5
N132,N159,14
N132,N160,113
N132,N161,91
N132,N162,53
N132,N163,51
N132,N164,73
N132,N165,61
N132,N166,42
N132,N167,46
N132,N168,69
N132,N169,41
N132,N170,81
N132,N171,93
N132,N172,107
N132,N173,34
N132,N174,31
N132,N175,48
N132,N176,25
N132,N177,40
N132,N178,76
N132,N179,85
N132,N180,5
N132,N181,81
N132,N182,108
N132,N183,10
N132,N184,90
N132,N185,7
N132,N186,50
N132,N187,59
N132,N188,74
N132,N189,17
N132,N190,64
N132,N191,50
N132,N192,40
N132,N193,98
N132,N194,72
N132,N195,8
N132,N196,100
N132,N197,24
N132,N198,16
N132,N199,43
N132,N200,42
N133,N134,106
N133,N135,77
N133,N136,119
N133,N137,93
N133,N138,95
N133,N139,54
N133,N140,49
N133,N141,19
N133,N142,84
N133,N143,84
N133,N144,109
N133,N145,57
N133,N146,87
N133,N147,22
N133,N148,98
N133,N149,107
N133,N150,99
N133,N151,112
N133,N152,38
N133,N153,96
N133,N154,5
N133,N155,73
N133,N156,38
N133,N157,66
N133,N158,71
N133,N159,49
N133,N160,53
N133,N161,81
N133,N162,29
N133,N163,54
N133,N164,107
N133,N165,11
N133,N166,82
N133,N167,103
N133,N168,81
N133,N169,107
N133,N170,115
N133,N171,111
N133,N172,87
N133,N173,85
N133,N174,63
N133,N175,33
N133,N176,45
N133,N177,71
N133,N178,54
N133,N179,9
N133,N180,8
N133,N181,85
N133,N182,19
N133,N183,42
N133,N184,116
N133,N185,25
N133,N186,26
N133,N187,116
N133,N188,74
N133,N189,13
N133,N190,17
N133,N191,70
N133,N192,52
N133,N193,103
N133,N194,58
N133,N195,55
N133,N196,101
N133,N197,47
N133,N198,75
N133,N199,87
N133,N200,116
N134,N135,105
N134,N136,49
N134,N137,61
N134,N138,119
N134,N139,36
N134,N140,15
N134,N141,79
N134,N142,106
N134,N143,71
N134,N144,102
N134,N145,111
N134,N146,35
N134,N147,62
N134,N148,76
N134,N149,29
N134,N150,54
N134,N151,79
N134,N152,120
N134,N153,107
N134,N154,73
N134,N155,92
N134,N156,112
N134,N157,9
N134,N158,105
N134,N159,88
N134,N160,45
N134,N161,45
N134,N162,49
N134,N163,97
N134,N164,24
N134,N165,19
N134,N166,40
N134,N167,78
N134,N168,104
N134,N169,92
N134,N170,118
N134,N171,17
N134,N172,107
N134,N173,81
N134,N174,89
N134,N175,83
N134,N176,87
N134,N177,69
N134,N178,42
N134,N179,52
N134,N180,93
N134,N181,22
N134,N182,88
N134,N183,47
N134,N184,6
N134,N185,86
N134,N186,46
N134,N187,94
N134,N188,38
N134,N189,31
N134,N190,21
N134,N191,24
N134,N192,95
N134,N193,85
N134,N194,55
N134,N195,99
N134,N196,18
N134,N197,43
N134,N198,17
N134,N199,79
N134,N200,117
N135,N136,62
N135,N137,116
N135,N138,6
N135,N139,91
N135,N140,114
N135,N141,25
N135,N142,49
N135,N143,101
N135,N144,120
N135,N145,89
N135,N146,45
N135,N147,57
N135,N148,22
N135,N149,78
N135,N150,110
N135,N151,77
N135,N152,98
N135,N153,11
N135,N154,114
N135,N155,15
N135,N156,83
N135,N157,61
N135,N158,108
N135,N159,16
N135,N160,77
N135,N161,116
N135,N162,59
N135,N163,33
N135,N164,75
N135,N165,99
N135,N166,83
N135,N167,113
N135,N168,64
N135,N169,105
N135,N170,95
N135,N171,65
N135,N172,107
N135,N173,25
N135,N174,65
N135,N175,98
N135,N176,96
N135,N177,108
N135,N178,81
N135,N179,33
N135,N180,17
N135,N181,6
N135,N182,67
N135,N183,96
N135,N184,67
N135,N185,41
N135,N186,47
N135,N187,12
N135,N188,39
N135,N189,103
N135,N190,16
N135,N191,59
N135,N192,29
N135,N193,19
N135,N194,9
N135,N195,33
N135,N196,117
N135,N197,16
N135,N198,57
N135,N199,94
N135,N200,91
N136,N137,71
N136,N138,29
N136,N139,68
N136,N140,85
N136,N141,112
N136,N142,54
N136,N143,7
N136,N144,16
N136,N145,31
N136,N146,86
N136,N147,90
N136,N148,73
N136,N149,89
N136,N150,75
N136,N151,13
N136,N152,62
N136,N153,76
N136,N154,6
N136,N155,109
N136,N156,75
N136,N157,66
N136,N158,41
N136,N159,71
N136,N160,16
N136,N161,62
N136,N162,42
N136,N163,29
N136,N164,85
N136,N165,49
N136,N166,30
N136,N167,84
N136,N168,34
N136,N169,114
N136,N170,54
N136,N171,25
N136,N172,28
N136,N173,28
N136,N174,109
N136,N175,5
N136,N176,104
N136,N177,14
N136,N178,99
N136,N179,12
N136,N180,45
N136,N181,56
N136,N182,18
N136,N183,117
N136,N184,119
N136,N185,75
N136,N186,113
N136,N187,76
N136,N188,86
N136,N189,15
N136,N190,22
N136,N191,42
N136,N192,115
N136,N193,39
N136,N194,44
N136,N195,40
N136,N196,69
N136,N197,34
N136,N198,96
N136,N199,55
N136,N200,44
N137,N138,49
N137,N139,60
N137,N140,29
N137,N141,51
N137,N142,14
N137,N143,115
N137,N144,42
N137,N145,117
N137,N146,40
N137,N147,16
N137,N148,60
N137,N149,104
N137,N150,30
N137,N151,49
N137,N152,52
N137,N153,97
N137,N154,80
N137,N155,87
N137,N156,87
N137,N157,45
N137,N158,101
N137,N159,92
N137,N160,63
N137,N161,48
N137,N162,103
N137,N163,25
N137,N164,112
N137,N165,47
N137,N166,58
N137,N167,55
N137,N168,50
N137,N169,95
N137,N170,28
N137,N171,23
N137,N172,42
N137,N173,25
N137,N174,74
N137,N175,96
N137,N176,107
N137,N177,21
N137,N178,86
N137,N179,52
N137,N180,112
N137,N181,9
N137,N182,69
N137,N183,88
N137,N184,60
N137,N185,71
N137,N186,33
N137,N187,77
N137,N188,48
N137,N189,69
N137,N190,49
N137,N191,20
N137,N192,46
N137,N193,84
N137,N194,101
N137,N195,91
N137,N196,32
N137,N197,57
N137,N198,32
N137,N199,14
N137,N200,93
N138,N139,100
N138,N140,102
N138,N141,33
N138,N142,88
N138,N143,42
N138,N144,20
N138,N145,74
N138,N146,106
N138,N147,97
N138,N148,97
N138,N149,47
N138,N150,75
N138,N151,115
N138,N152,14
N138,N153,64
N138,N154,40
N138,N155,50
N138,N156,67
N138,N157,120
N138,N158,98
N138,N159,31
N138,N160,42
N138,N161,60
N138,N162,98
N138,N163,14
N138,N164,106
N138,N165,28
N138,N166,60
N138,N167,65
N138,N168,14
N138,N169,34
N138,N170,49
N138,N171,10
N138,N172,92
N138,N173,106
N138,N174,86
N138,N175,108
N138,N176,17
N138,N177,59
N138,N178,18
N138,N179,87
N138,N180,16
N138,N181,59
N138,N182,6
N138,N183,64
N138,N184,114
N138,N185,103
N138,N186,52
N138,N187,77
N138,N188,93
N138,N189,22
N138,N190,111
N138,N191,77
N138,N192,48
N138,N193,11
N138,N194,76
N138,N195,110
N138,N196,17
N138,N197,25
N138,N198,71
N138,N199,33
N138,N200,47
N139,N140,51
N139,N141,67
N139,N142,68
N139,N143,67
N139,N144,109
N139,N145,98
N139,N146,84
N139,N147,49
N139,N148,81
N139,N149,46
N139,N150,54
N139,N151,19
N139,N152,13
N139,N153,113
N139,N154,5
N139,N155,39
N139,N156,78
N139,N157,78
N139,N158,111
N139,N159,45
N139,N160,5
N139,N161,86
N139,N162,38
N139,N163,59
N139,N164,49
N139,N165,28
N139,N166,81
N139,N167,66
N139,N168,105
N139,N169,105
N139,N170,43
N139,N171,56
N139,N172,39
N139,N173,49
N139,N174,99
N139,N175,37
N139,N176,120
N139,N177,60
N139,N178,78
N139,N179,45
N139,N180,86
N139,N181,80
N139,N182,102
N139,N183,5
N139,N184,55
N139,N185,21
N139,N186,11
N139,N187,35
N139,N188,39
N139,N189,89
N139,N190,82
N139,N191,32
N139,N192,27
N139,N193,63
N139,N194,55
N139,N195,90
N139,N196,39
N139,N197,53
N139,N198,60
N139,N199,76
N139,N200,80
N140,N141,120
N140,N142,70
N140,N143,98
N140,N144,110
N140,N145,80
N140,N146,53
N140,N147,51
N140,N148,26
N140,N149,76
N140,N150,38
N140,N151,75
N140,N152,66
N140,N153,63
N140,N154,52
N140,N155,100
N140,N156,61
N140,N157,105
N140,N158,20
N140,N159,41
N140,N160,9
N140,N161,108
N140,N162,35
N140,N163,69
N140,N164,40
N140,N165,45
N140,N166,119
N140,N167,110
N140,N168,118
N140,N169,39
N140,N170,14
N140,N171,17
N140,N172,48
N140,N173,8
N140,N174,73
N140,N175,93
N140,N176,112
N140,N177,42
N140,N178,27
N140,N179,50
N140,N180,111
N140,N181,95
N140,N182,8
N140,N183,79
N140,N184,76
N140,N185,120
N140,N186,101
N140,N187,78
N140,N188,56
N140,N189,87
N140,N190,46
N140,N191,16
N140,N192,96
N140,N193,17
N140,N194,37
N140,N195,75
N140,N196,76
N140,N197,5
N140,N198,41
N140,N199,35
N140,N200,59
N141,N142,21
N141,N143,81
N141,N144,61
N141,N145,66
N141,N146,89
N141,N147,85
N141,N148,109
N141,N149,74
N141,N150,117
N141,N151,68
N141,N152,26
N141,N153,11
N141,N154,79
N141,N155,27
N141,N156,29
N141,N157,92
N141,N158,54
N141,N159,85
N141,N160,54
N141,N161,36
N141,N162,23
N141,N163,72
N141,N164,12
N141,N165,109
N141,N166,63
N141,N167,79
N141,N168,8
N141,N169,35
N141,N170,35
N141,N171,33
N141,N172,20
N141,N173,9
N141,N174,47
N141,N175,101
N141,N176,91
N141,N177,15
N141,N178,37
N141,N179,10
N141,N180,68
N141,N181,51
N141,N182,13
N141,N183,88
N141,N184,13
N141,N185,24
N141,N186,114
N141,N187,93
N141,N188,90
N141,N189,30
N141,N190,111
N141,N191,25
N141,N192,27
N141,N193,78
N141,N194,22
N141,N195,54
N141,N196,97
N141,N197,73
N141,N198,26
N141,N199,74
N141,N200,58
N142,N143,76
N142,N144,12
N142,N145,87
N142,N146,88
N142,N147,53
N142,N148,58
N142,N149,69
N142,N150,97
N142,N151,79
N142,N152,53
N142,N153,111
N142,N154,8
N142,N155,99
N142,N156,118
N142,N157,18
N142,N158,56
N142,N159,60
N142,N160,74
N142,N161,111
N142,N162,100
N142,N163,100
N142,N164,15
N142,N165,94
N142,N166,116
N142,N167,33
N142,N168,107
N142,N169,78
N142,N170,43
N142,N171,17
N142,N172,98
N142,N173,115
N142,N174,16
N142,N175,115
N142,N176,25
N142,N177,20
N142,N178,109
N142,N179,75
N142,N180,100
N142,N181,26
N142,N182,107
N142,N183,22
N142,N184,74
N142,N185,97
N142,N186,19
N142,N187,103
N142,N188,69
N142,N189,56
N142,N190,67
N142,N191,110
N142,N192,16
N142,N193,46
N142,N194,23
N142,N195,83
N142,N196,58
N142,N197,99
N142,N198,22
N142,N199,107
N142,N200,99
N143,N144,40
N143,N145,106
N143,N146,117
N143,N147,13
N143,N148,85
N143,N149,7
N143,N150,73
N143,N151,16
N143,N152,21
N143,N153,86
N143,N154,83
N143,N155,74
N143,N156,120
N143,N157,88
N143,N158,17
N143,N159,40
N143,N160,88
N143,N161,53
N143,N162,15
N143,N163,18
N143,N164,99
N143,N165,13
N143,N166,61
N143,N167,95
N143,N168,24
N143,N169,30
N143,N170,50
N143,N171,100
N143,N172,55
N143,N173,12
N143,N174,33
N143,N175,24
N143,N176,117
N143,N177,88
N143,N178,18
N143,N179,68
N143,N180,30
N143,N181,77
N143,N182,103
N143,N183,96
N143,N184,115
N143,N185,70
N143,N186,54
N143,N187,85
N143,N188,56
N143,N189,43
N143,N190,61
N143,N191,60
N143,N192,15
N143,N193,104
N143,N194,89
N143,N195,118
N143,N196,57
N143,N197,93
N143,N198,98
N143,N199,59
N143,N200,58
N144,N145,66
N144,N146,101
N144,N147,70
N144,N148,49
N144,N149,87
N144,N150,43
N144,N151,112
N144,N152,12
N144,N153,89
N144,N154,42
N144,N155,40
N144,N156,34
N144,N157,12
N144,N158,10
N144,N159,16
N144,N160,40
N144,N161,39
N144,N162,45
N144,N163,95
N144,N164,117
N144,N165,18
N144,N166,32
N144,N167,73
N144,N168,113
N144,N169,105
N144,N170,64
N144,N171,91
N144,N172,13
N144,N173,7
N144,N174,81
N144,N175,30
N144,N176,46
N144,N177,110
N144,N178,109
N144,N179,34
N144,N180,80
N144,N181,49
N144,N182,93
N144,N183,48
N144,N184,22
N144,N185,101
N144,N186,102
N144,N187,26
N144,N188,41
N144,N189,110
N144,N190,21
N144,N191,59
N144,N192,58
N144,N193,27
N144,N194,89
N144,N195,77
N144,N196,50
N144,N197,16
N144,N198,28
N144,N199,65
N144,N200,80
N145,N146,79
N145,N147,113
N145,N148,21
N145,N149,63
N145,N150,37
N145,N151,29
N145,N152,115
N145,N153,74
N145,N154,13
N145,N155,43
N145,N156,35
N145,N157,84
N145,N158,120
N145,N159,21
N145,N160,119
N145,N161,73
N145,N162,89
N145,N163,116
N145,N164,49
N145,N165,71
N145,N166,19
N145,N167,42
N145,N168,21
N145,N169,40
N145,N170,95
N145,N171,55
N145,N172,100
N145,N173,114
N145,N174,50
N145,N175,87
N145,N176,24
N145,N177,73
N145,N178,64
N145,N179,102
N145,N180,82
N145,N181,55
N145,N182,101
N145,N183,38
N145,N184,64
N145,N185,35
N145,N186,42
N145,N187,76
N145,N188,61
N145,N189,9
N145,N190,25
N145,N191,100
N145,N192,39
N145,N193,98
N145,N194,47
N145,N195,80
N145,N196,106
N145,N197,77
N145,N198,17
N145,N199,25
N145,N200,75
N146,N147,61
N146,N148,6
N146,N149,84
N146,N150,78
N146,N151,52
N146,N152,87
N146,N153,112
N146,N154,98
N146,N155,42
N146,N156,86
N146,N157,112
N146,N158,32
N146,N159,62
N146,N160,12
N146,N161,25
N146,N162,103
N146,N163,25
N146,N164,115
N146,N165,22
N146,N166,47
N146,N167,120
N146,N168,8
N146,N169,7
N146,N170,21
N146,N171,93
N146,N172,113
N146,N173,42
N146,N174,6
N146,N175,82
N146,N176,36
N146,N177,92
N146,N178,52
N146,N179,88
N146,N180,107
N146,N181,23
N146,N182,61
N146,N183,16
N146,N184,60
N146,N185,110
N146,N186,96
N146,N187,14
N146,N188,48
N146,N189,87
N146,N190,44
N146,N191,66
N146,N192,80
N146,N193,10
N146,N194,112
N146,N195,60
N146,N196,66
N146,N197,115
N146,N198,19
N146,N199,102
N146,N200,27
N147,N148,28
N147,N149,84
N147,N150,110
N147,N151,115
N147,N152,68
N147,N153,49
N147,N154,8
N147,N155,74
N147,N156,108
N147,N157,52
N147,N158,63
N147,N159,30
N147,N160,62
N147,N161,20
N147,N162,65
N147,N163,100
N147,N164,82
N147,N165,67
N147,N166,47
N147,N167,23
N147,N168,117
N147,N169,26
N147,N170,13
N147,N171,27
N147,N172,63
N147,N173,63
N147,N174,15
N147,N175,14
N147,N176,120
N147,N177,31
N147,N178,18
N147,N179,69
N147,N180,79
N147,N181,120
N147,N182,87
N147,N183,115
N147,N184,69
N147,N185,11
N147,N186,22
N147,N187,114
N147,N188,41
N147,N189,51
N147,N190,99
N147,N191,106
N147,N192,37
N147,N193,65
N147,N194,31
N147,N195,57
N147,N196,5
N147,N197,18
N147,N198,29
N147,N199,24
N147,N200,29
N148,N149,36
N148,N150,31
N148,N151,26
N148,N152,100
N148,N153,96
N148,N154,70
N148,N155,84
N148,N156,117
N148,N157,49
N148,N158,60
N148,N159,119
N148,N160,65
N148,N161,112
N148,N162,56
N148,N163,46
N148,N164,46
N148,N165,104
N148,N166,93
N148,N167,43
N148,N168,16
N148,N169,111
N148,N170,27
N148,N171,65
N148,N172,26
N148,N173,68
N148,N174,67
N148,N175,47
N148,N176,104
N148,N177,20
N148,N178,32
N148,N179,11
N148,N180,120
N148,N181,93
N148,N182,79
N148,N183,50
N148,N184,77
N148,N185,85
N148,N186,18
N148,N187,19
N148,N188,25
N148,N189,107
N148,N190,96
N148,N191,116
N148,N192,98
N148,N193,63
N148,N194,50
N148,N195,119
N148,N196,118
N148,N197,42
N148,N198,88
N148,N199,7
N148,N200,43
N149,N150,63
N149,N151,90
N149,N152,40
N149,N153,75
N149,N154,58
N149,N155,106
N149,N156,10
N149,N157,74
N149,N158,40
N149,N159,91
N149,N160,112
N149,N161,92
N149,N162,5
N149,N163,23
N149,N164,104
N149,N165,88
N149,N166,17
N149,N167,58
N149,N168,94
N149,N169,7
N149,N170,57
N149,N171,49
N149,N172,117
N149,N173,97
N149,N174,75
N149,N175,34
N149,N176,31
N149,N177,47
N149,N178,28
N149,N179,116
N149,N180,13
N149,N181,6
N149,N182,52
N149,N183,109
N149,N184,91
N149,N185,88
N149,N186,112
N149,N187,68
N149,N188,115
N149,N189,45
N149,N190,109
N149,N191,19
N149,N192,37
N149,N193,34
N149,N194,103
N149,N195,25
N149,N196,94
N149,N197,24
N149,N198,11
N149,N199,11
N149,N200,86
N150,N151,93
N150,N152,18
N150,N153,62
N150,N154,61
N150,N155,110
N150,N156,64
N150,N157,41
N150,N158,71
N150,N159,16
N150,N160,92
N150,N161,73
N150,N162,31
N150,N163,10
N150,N164,22
N150,N165,63
N150,N166,42
N150,N167,99
N150,N168,32
N150,N169,61
N150,N170,115
N150,N171,85
N150,N172,103
N150,N173,108
N150,N174,77
N150,N175,97
N150,N176,10
N150,N177,105
N150,N178,41
N150,N179,25
N150,N180,47
N150,N181,31
N150,N182,65
N150,N183,42
N150,N184,56
N150,N185,18
N150,N186,98
N150,N187,105
N150,N188,26
N150,N189,22
N150,N190,53
N150,N191,15
N150,N192,67
N150,N193,76
N150,N194,88
N150,N195,59
N150,N196,92
N150,N197,24
N150,N198,49
N150,N199,48
N150,N200,49
N151,N152,112
N151,N153,38
N151,N154,23
N151,N155,12
N151,N156,12
N151,N157,114
N151,N158,31
N151,N159,119
N151,N160,119
N151,N161,117
N151,N162,96
N151,N163,81
N151,N164,68
N151,N165,92
N151,N166,51
N151,N167,108
N151,N168,52
N151,N169,93
N151,N170,48
N151,N171,103
N151,N172,98
N151,N173,19
N151,N174,103
N151,N175,49
N151,N176,41
N151,N177,98
N151,N178,25
N151,N179,14
N151,N180,57
N151,N181,35
N151,N182,64
N151,N183,74
N151,N184,120
N151,N185,11
N151,N186,69
N151,N187,58
N151,N188,69
N151,N189,34
N151,N190,11
N151,N191,11
N151,N192,41
N151,N193,79
N151,N194,109
N151,N195,112
N151,N196,46
N151,N197,53
N151,N198,64
N151,N199,8
N151,N200,87
N152,N153,49
N152,N154,45
N152,N155,42
N152,N156,27
N152,N157,76
N152,N158,47
N152,N159,23
N152,N160,27
N152,N161,26
N152,N162,27
N152,N163,92
N152,N164,104
N152,N165,38
N152,N166,27
N152,N167,22
N152,N168,90
N152,N169,55
N152,N170,42
N152,N171,100
N152,N172,91
N152,N173,27
N152,N174,45
N152,N175,60
N152,N176,55
N152,N177,79
N152,N178,50
N152,N179,45
N152,N180,59
N152,N181,13
N152,N182,23
N152,N183,46
N152,N184,20
N152,N185,89
N152,N186,99
N152,N187,30
N152,N188,75
N152,N189,62
N152,N190,49
N152,N191,48
N152,N192,104
N152,N193,75
N152,N194,26
N152,N195,89
N152,N196,41
N152,N197,119
N152,N198,103
N152,N199,76
N152,N200,78
N153,N154,69
N153,N155,114
N153,N156,47
N153,N157,8
N153,N158,89
N153,N159,41
N153,N160,113
N153,N161,118
N153,N162,11
N153,N163,114
N153,N164,94
N153,N165,102
N153,N166,84
N153,N167,73
N153,N168,64
N153,N169,120
N153,N170,73
N153,N171,102
N153,N172,38
N153,N173,76
N153,N174,35
N153,N175,80
N153,N176,52
N153,N177,74
N153,N178,95
N153,N179,79
N153,N180,44
N153,N181,71
N153,N182,95
N153,N183,79
N153,N184,11
N153,N185,100
N153,N186,120
N153,N187,116
N153,N188,71
N153,N189,90
N153,N190,109
N153,N191,78
N153,N192,33
N153,N193,120
N153,N194,37
N153,N195,64
N153,N196,117
N153,N197,67
N153,N198,53
N153,N199,66
N153,N200,28
N154,N155,68
N154,N156,50
N154,N157,79
N154,N158,30
N154,N159,6
N154,N160,114
N154,N161,85
N154,N162,24
N154,N163,8
N154,N164,24
N154,N165,57
N154,N166,22
N154,N167,65
N154,N168,25
N154,N169,97
N154,N170,21
N154,N171,27
N154,N172,40
N154,N173,82
N154,N174,96
N154,N175,94
N154,N176,59
N154,N177,55
N154,N178,117
N154,N179,45
N154,N180,26
N154,N181,20
N154,N182,90
N154,N183,52
N154,N184,36
N154,N185,68
N154,N186,8
N154,N187,12
N154,N188,57
N154,N189,74
N154,N190,46
N154,N191,46
N154,N192,38
N154,N193,8
N154,N194,117
N154,N195,77
N154,N196,79
N154,N197,33
N154,N198,36
N154,N199,45
N154,N200,18
N155,N156,116
N155,N157,105
N155,N158,14
N155,N159,47
N155,N160,7
N155,N161,74
N155,N162,26
N155,N163,78
N155,N164,27
N155,N165,85
N155,N166,63
N155,N167,49
N155,N168,50
N155,N169,76
N155,N170,29
N155,N171,6
N155,N172,12
N155,N173,74
N155,N174,73
N155,N175,43
N155,N176,35
N155,N177,52
N155,N178,15
N155,N179,50
N155,N180,39
N155,N181,44
N155,N182,109
N155,N183,12
N155,N184,36
N155,N185,5
N155,N186,106
N155,N187,114
N155,N188,104
N155,N189,9
N155,N190,13
N155,N191,53
N155,N192,57
N155,N193,98
N155,N194,120
N155,N195,34
N155,N196,108
N155,N197,90
N155,N198,112
N155,N199,23
N155,N200,39
N156,N157,113
N156,N158,32
N156,N159,30
N156,N160,51
N156,N161,76
N156,N162,25
N156,N163,27
N156,N164,107
N156,N165,26
N156,N166,37
N156,N167,114
N156,N168,92
N156,N169,102
N156,N170,54
N156,N171,49
N156,N172,116
N156,N173,44
N156,N174,95
N156,N175,39
N156,N176,78
N156,N177,51
N156,N178,9
N156,N179,35
N156,N180,89
N156,N181,99
N156,N182,49
N156,N183,13
N156,N184,80
N156,N185,113
N156,N186,113
N156,N187,53
N156,N188,40
N156,N189,76
N156,N190,94
N156,N191,8
N156,N192,16
N156,N193,32
N156,N194,18
N156,N195,97
N156,N196,27
N156,N197,54
N156,N198,75
N156,N199,106
N156,N200,51
N157,N158,26
N157,N159,11
N157,N160,48
N157,N161,76
N157,N162,27
N157,N163,13
N157,N164,29
N157,N165,83
N157,N166,111
N157,N167,110
N157,N168,44
N157,N169,74
N157,N170,6
N157,N171,5
N157,N172,63
N157,N173,20
N157,N174,115
N157,N175,22
N157,N176,30
N157,N177,76
N157,N178,114
N157,N179,25
N157,N180,117
N157,N181,18
N157,N182,64
N157,N183,120
N157,N184,100
N157,N185,10
N157,N186,99
N157,N187,102
N157,N188,111
N157,N189,82
N157,N190,116
N157,N191,21
N157,N192,43
N157,N193,48
N157,N194,113
N157,N195,33
N157,N196,73
N157,N197,119
N157,N198,63
N157,N199,96
N157,N200,25
N158,N159,98
N158,N160,92
N158,N161,50
N158,N162,24
N158,N163,35
N158,N164,68
N158,N165,67
N158,N166,22
N158,N167,80
N158,N168,89
N158,N169,12
N158,N170,88
N158,N171,68
N158,N172,57
N158,N173,7
N158,N174,27
N158,N175,43
N158,N176,36
N158,N177,42
N158,N178,77
N158,N179,31
N158,N180,106
N158,N181,34
N158,N182,102
N158,N183,89
N158,N184,33
N158,N185,32
N158,N186,72
N158,N187,67
N158,N188,115
N158,N189,33
N158,N190,22
N158,N191,85
N158,N192,14
N158,N193,47
N158,N194,84
N158,N195,24
N158,N196,27
N158,N197,22
N158,N198,6
N158,N199,64
N158,N200,62
N159,N160,107
N159,N161,63
N159,N162,24
N159,N163,99
N159,N164,85
N159,N165,88
N159,N166,98
N159,N167,64
N159,N168,64
N159,N169,30
N159,N170,93
N159,N171,115
N159,N172,30
N159,N173,93
N159,N174,37
N159,N175,10
N159,N176,99
N159,N177,13
N159,N178,42
N159,N179,66
N159,N180,115
N159,N181,64
N159,N182,76
N159,N183,6
N159,N184,23
N159,N185,25
N159,N186,86
N159,N187,44
N159,N188,13
N159,N189,38
N159,N190,94
N159,N191,84
N159,N192,10
N159,N193,112
N159,N194,11
N159,N195,11
N159,N196,17
N159,N197,68
N159,N198,100
N159,N199,105
N159,N200,21
N160,N161,37
N160,N162,20
N160,N163,41
N160,N164,94
N160,N165,87
N160,N166,37
N160,N167,99
N160,N168,39
N160,N169,47
N160,N170,46
N160,N171,31
N160,N172,56
N160,N173,20
N160,N174,30
N160,N175,89
N160,N176,98
N160,N177,45
N160,N178,51
N160,N179,26
N160,N180,79
N160,N181,116
N160,N182,69
N160,N183,83
N160,N184,47
N160,N185,48
N160,N186,117
N160,N187,106
N160,N188,33
N160,N189,37
N160,N190,117
N160,N191,75
N160,N192,42
N160,N193,65
N160,N194,99
N160,N195,84
N160,N196,66
